epoch,total_loss,loss_cost,loss_risk,loss_discard,loss_surplus,loss_shortage
51,219.2538530373291,44.51524098015615,2.173133828865288,0.543283457216322,0.0,172.02219477109134
52,220.41596941682707,44.87064592550386,2.202717283263255,0.5506793208158137,0.0,172.79192688724413
53,220.16763280202204,45.22258280374858,2.2321496728269414,0.5580374182067354,0.0,172.1548629072398
54,219.60644688919098,45.57145679301489,2.2614602611933146,0.5653650652983286,0.0,171.20816476968443
55,219.074036324626,45.91658536220891,2.2905870164847593,0.5726467541211898,0.0,170.29421719181116
56,220.34833577038802,46.2572992357008,2.3194681018701386,0.5798670254675347,0.0,171.19170140734954
57,220.39936414590665,46.5946119314373,2.3481843756692014,0.5870460939173003,0.0,170.86952174488286
58,220.2851613897655,46.92857632417834,2.3767359681928055,0.5941839920482014,0.0,170.38566510534616
59,218.7670834710973,47.259032306486006,2.4051048476662,0.60127621191655,0.0,168.50167010502852
60,220.1194090649214,47.58465846979868,2.433172541583641,0.6082931353959102,0.0,169.49328491814316
61,218.85339366230642,47.90568335739766,2.4609532622720174,0.6152383155680043,0.0,167.87151872706875
62,220.245407829715,48.22249054497537,2.4884751510009813,0.6221187877502453,0.0,168.9123233459884
63,218.5412384032519,48.53587450720657,2.5158028672158927,0.6289507168039732,0.0,166.86061031202544
64,219.40517123310104,48.84459163410011,2.5428234816956388,0.6357058704239097,0.0,167.3820502468814
65,219.30553397438547,49.14913096590105,2.5695750472787515,0.6423937618196879,0.0,166.94443419938597
66,219.4387836603102,49.44910158054181,2.596018627846585,0.6490046569616462,0.0,166.74465879496017
67,219.3721598154065,49.74531845074853,2.622221765273228,0.655555441318307,0.0,166.34906415806643
68,219.6545890955376,50.03758266885079,2.6481629354905807,0.6620407338726452,0.0,166.3068027573236
69,218.644965638322,50.32584974561189,2.6738342347845294,0.6684585586961324,0.0,164.97682309922945
70,219.03518237692438,50.609435680598985,2.699170564665666,0.6747926411664165,0.0,165.0517834904933
71,218.67706044034801,50.88881790933453,2.7242103999013265,0.6810525999753316,0.0,164.38297953113684
72,219.0032196064796,51.163830155585764,2.7489348839883174,0.6872337209970794,0.0,164.40322084590844
73,218.7817803596389,51.43489413152193,2.7733781690270285,0.6933445422567571,0.0,163.8801635168332
74,218.2422857065918,51.701306924338994,2.797473081147738,0.6993682702869345,0.0,163.04413743081813
75,218.83782149041735,51.96306414155198,2.8212152431123214,0.7053038107780804,0.0,163.34823829497498
76,219.17137255013589,52.22059347134609,2.8446397257752616,0.7111599314438154,0.0,163.39497942157072
77,218.50938395851665,52.47414422394441,2.867765826775271,0.7169414566938177,0.0,162.45053245110316
78,219.71381873140623,52.723453620700624,2.8905662708803166,0.7226415677200791,0.0,163.37715727210522
79,218.18253558430825,52.969216929440734,2.91310156577768,0.72827539144442,0.0,161.57194169764543
80,218.66867816885105,53.210138347435816,2.935249672717773,0.7338124181794432,0.0,161.789477730518
81,218.28820155342817,53.44683637687618,2.957064069330664,0.739266017332666,0.0,161.14503508988867
82,218.79311918989956,53.679424618736235,2.978552175800389,0.7446380439500973,0.0,161.39050435141283
83,218.40103068949932,53.90774293226607,2.9996962045585924,0.7499240511396481,0.0,160.74366750153501
84,219.41346104430403,54.13208649378552,3.020520613107569,0.7551301532768923,0.0,161.50572378413403
85,217.8106657626448,54.352743714633704,3.041049548374261,0.7602623870935652,0.0,159.65661011254326
86,218.53206512013014,54.568414966389966,3.061159221785856,0.765289805446464,0.0,160.13720112650785
87,219.39155537315997,54.77994365683256,3.080925328940379,0.7702313322350948,0.0,160.76045505515194
88,217.7612615455591,54.98846774976973,3.1004519246422038,0.7751129811605509,0.0,158.89722888998662
89,218.2498378693247,55.192664815721855,3.1196128923319812,0.7799032230829953,0.0,159.15765693818787
90,218.3039789868545,55.39295601155476,3.138445263690194,0.7846113159225485,0.0,158.987966395687
91,218.49645936585773,55.588639444920084,3.1568805415924492,0.7892201353981123,0.0,158.96171924394707
92,219.41160310648607,55.78033565215086,3.174974726820117,0.7937436817050293,0.0,159.66254904581007
93,218.36619244610444,55.96840659020693,3.1927598500421497,0.7981899625105374,0.0,158.4068360433448
94,218.0700888431823,56.15272922714108,3.210222256796638,0.8025555641991595,0.0,157.90458179504543
95,218.67279196535893,56.332666109457186,3.2272993936521925,0.8068248484130481,0.0,158.3060016138365
96,217.96490804733293,56.509160527687754,3.2440787535339504,0.8110196883834876,0.0,157.40064907772773
97,218.60750686596202,56.68143479234831,3.2604844646074165,0.8151211161518541,0.0,157.85046649285442
98,217.80404626590752,56.849768629617174,3.2765411613136166,0.8191352903284042,0.0,156.85860118464834
99,217.7879564878209,57.01437997394874,3.2922677968197287,0.8230669492049322,0.0,156.6582417678475
100,217.71420731376926,57.174996880278556,3.3076365930006,0.82690914825015,0.0,156.40466469223995
101,217.8503987806234,57.33205417694974,3.3226874436265548,0.8306718609066387,0.0,156.36498529914047
102,218.80132167831823,57.48547306719791,3.337411206795396,0.834352801698849,0.0,157.14408460262607
103,219.2708539537129,57.635973047158004,3.3518755161588634,0.8379688790397158,0.0,157.44503651135634
104,218.4255003097417,57.783579312138585,3.3660815621589038,0.8415203905397259,0.0,156.43431904490447
105,217.41462588901805,57.9283561338566,3.3800343453101904,0.8450085863275476,0.0,155.2612268235237
106,218.37346152120503,58.0687349455597,3.393581249634003,0.8483953124085007,0.0,156.06275001360282
107,218.11768599848511,58.20546188524591,3.406792718662822,0.8516981796657055,0.0,155.6537332149107
108,218.0958270217157,58.3391486262348,3.419726591502741,0.8549316478756852,0.0,155.4820201561025
109,216.9521989460522,58.46896997949785,3.4323017667786675,0.8580754416946669,0.0,154.19285175808102
110,218.78976041230453,58.59487984735734,3.444512399887428,0.861128099971857,0.0,155.8892400650879
111,218.07257422035048,58.71826935105838,3.456492288706875,0.8641230721767188,0.0,155.0336895084085
112,218.531369434762,58.838961784824825,3.4682233946608387,0.8670558486652097,0.0,155.35712840661114
113,218.59584269741435,58.956174089636264,3.4796285931485675,0.8699071482871419,0.0,155.2901328663424
114,217.64675932349348,59.07069855432353,3.4907839933951346,0.8726959983487836,0.0,154.21258077742604
115,218.518579122473,59.182109137127796,3.50164719698598,0.875411799246495,0.0,154.95941098911274
116,217.95839104174993,59.290328836400576,3.512209748362905,0.8780524370907262,0.0,154.27780001989572
117,218.10319513917045,59.396074557673266,3.5225407911224553,0.8806351977806138,0.0,154.30394459259412
118,218.7068120545504,59.49921292170235,3.5326265706221047,0.8831566426555262,0.0,154.7918159195704
119,218.73406024511402,59.600014574943856,3.542492866552744,0.885623216638186,0.0,154.70592958697924
120,218.08039791274473,59.69868413769757,3.5521591006833906,0.8880397751708476,0.0,153.94151489919292
121,217.56027361671826,59.794795730646584,3.5615829322310764,0.8903957330577691,0.0,153.31349922078283
122,218.67583802035327,59.887885078195936,3.5707181249258735,0.8926795312314684,0.0,154.324555286
123,218.77657614580812,59.9783932308804,3.5796072659945146,0.8949018164986287,0.0,154.32367383243457
124,218.16023802479262,60.06712400305685,3.5883287739594825,0.8970821934898706,0.0,153.60770305428642
125,218.2621290402392,60.15350628338173,3.5968260272281865,0.8992065068070466,0.0,153.6125902228222
126,218.5040862544212,60.23681889468773,3.6050274679975023,0.9012568669993756,0.0,153.7609830247366
127,218.60691579823566,60.31783571699305,3.6130086866983477,0.9032521716745869,0.0,153.77281922286966
128,217.64316112287213,60.396710058386034,3.620784311168784,0.905196077792196,0.0,152.72047067552512
129,217.55985482299616,60.47267517418849,3.6282782314185726,0.9070695578546432,0.0,152.55183185953445
130,218.24846552392114,60.54535329740024,3.6354525652174727,0.9088631413043682,0.0,153.15879651999907
131,218.52260658794722,60.616165238882886,3.6424470722971174,0.9106117680742793,0.0,153.35338250869296
132,217.83805338728857,60.68508561697288,3.6492588963493144,0.9123147240873286,0.0,152.59139414987905
133,217.85205945885085,60.75249645881223,3.655925487343462,0.9139813718358655,0.0,152.5296561408593
134,219.25066298218667,60.818202591333005,3.6624272598984637,0.9156068149746159,0.0,153.8544263159806
135,218.7259984578022,60.88282971175776,3.6688258875540587,0.9172064718885147,0.0,153.25713638660187
136,217.51413900333677,60.94610816264979,3.67509446638412,0.91877361659603,0.0,151.97416275770684
137,217.99028101462764,61.006973143763204,3.6811272052782296,0.9202818013195574,0.0,152.38189886426665
138,218.06145815475816,61.06518620151141,3.6869000699910535,0.9217250174977634,0.0,152.38764686575792
139,217.7275573125246,61.121335486800604,3.6924710291376104,0.9231177572844026,0.0,151.990633039302
140,217.31099384943366,61.17586339915721,3.697883707175124,0.924470926793781,0.0,151.51277581630754
141,218.3981867545609,61.22807961422841,3.703069303051897,0.9257673257629743,0.0,152.5412705115176
142,217.4247938580209,61.27913686879405,3.7081420588846363,0.9270355147211591,0.0,151.51047941562106
143,217.87829090292382,61.32869524892185,3.7130680273874,0.92826700684685,0.0,151.9082606197677
144,218.01779606594545,61.37583334975895,3.7177553744199954,0.9294388436049988,0.0,151.9947684981615
145,219.50610698035055,61.422008251438044,3.7223487821764687,0.9305871955441172,0.0,153.43116275119192
146,218.73565456863224,61.46686291384197,3.726812596981981,0.9317031492454952,0.0,152.61027590856278
147,217.36718281237154,61.51120402497427,3.731226991220055,0.9328067478050137,0.0,151.1919450483722
148,217.64902033581035,61.553399714957465,3.7354293535665515,0.9338573383916379,0.0,151.4263339288947
149,217.8260595243566,61.593448608980594,3.7394193146869616,0.9348548286717404,0.0,151.5583367720173
150,217.94762891910796,61.63253059266955,3.743314261668585,0.9358285654171462,0.0,151.6359554993527
151,218.39254919959853,61.66994511158849,3.747044245227586,0.9367610613068965,0.0,152.03879878147555
152,219.36721296525573,61.70569973305224,3.75060986027345,0.9376524650683625,0.0,152.97325090686167
153,218.17840931242932,61.74065896874539,3.754097206448291,0.9385243016120728,0.0,151.74512883562358
154,217.79404244572464,61.77415338128386,3.7574394036763716,0.9393598509190929,0.0,151.32308980984533
155,217.81412576731904,61.80657485326012,3.760675446279942,0.9401688615699855,0.0,151.306706606209
156,217.4751793299589,61.838092780569966,3.7638221597901578,0.9409555399475394,0.0,150.93230884965124
157,218.5460813869713,61.86701451179431,3.766710413590783,0.9416776033976958,0.0,151.9706788581885
158,218.13368590663413,61.89586440959915,3.7695922005026623,0.9423980501256656,0.0,151.52583124640665
159,218.07796725937132,61.9231295025881,3.772316331356843,0.9430790828392107,0.0,151.43944234258717
160,218.88328423953828,61.95029136010717,3.7750307740135205,0.9437576935033801,0.0,152.2142044119142
161,217.84607384642146,61.97676173555688,3.7776767140926557,0.9444191785231639,0.0,151.1472162182488
162,217.3350154228565,62.00173879068223,3.7801739280719375,0.9450434820179844,0.0,150.60805922208434
163,218.1253217182361,62.02659585074391,3.782659669143808,0.945664917285952,0.0,151.37040128106244
164,218.8274543233407,62.049318012430646,3.78493237473744,0.94623309368436,0.0,152.04697084248826
165,217.67724676627046,62.07293452015483,3.7872949970202816,0.9468237492550704,0.0,150.87019349984027
166,218.30793722494082,62.09515619661023,3.7895185094397785,0.9473796273599446,0.0,151.47588289153086
167,217.10829988055372,62.11617359175606,3.7916219049369,0.947905476234225,0.0,150.25259890762655
168,218.16924159620515,62.13614816547617,3.7936212820820594,0.9484053205205148,0.0,151.29106682812642
169,218.4136160002123,62.155710116561835,3.795579683991626,0.9488949209979065,0.0,151.51343127866093
170,219.18718795217893,62.17467380447537,3.797478500604539,0.9493696251511348,0.0,152.2656660219479
171,218.69615564773318,62.19348765002281,3.7993626136874807,0.9498406534218702,0.0,151.753464730601
172,216.67387915355442,62.21186196481828,3.8012029983408397,0.9503007495852099,0.0,149.71051344081008
173,217.81853090863842,62.22890123264787,3.8029099183334107,0.9507274795833527,0.0,150.8359922780738
174,219.72771249355043,62.245592783555665,3.8045822430544334,0.9511455607636083,0.0,152.7263919061767
175,217.81328814636805,62.26349630619184,3.806376256305389,0.9515940640763473,0.0,150.7918215197945
176,218.77962298533743,62.28149916406938,3.808180495940724,0.952045123985181,0.0,151.73789820134212
177,217.97012778205942,62.29897803699015,3.8099324834203654,0.9524831208550913,0.0,150.9087341407938
178,217.63782015583948,62.31578239277508,3.811617103739726,0.9529042759349315,0.0,150.55751638338975
179,217.4187850383791,62.33168257326625,3.813211300453324,0.953302825113331,0.0,150.3205883395462
180,217.73111887504353,62.34703607134455,3.8147508873780174,0.9536877218445043,0.0,150.6156441944765
181,218.9313109798353,62.36036119126415,3.8160872376472788,0.9540218094118197,0.0,151.80084074151205
182,217.83669873793815,62.373249884438906,3.81737996178612,0.95434499044653,0.0,150.6917239012666
183,218.61173990359168,62.38519510586899,3.8185781814516053,0.9546445453629013,0.0,151.4533220709082
184,219.44663137697268,62.39660791242691,3.8197231070298634,0.9549307767574658,0.0,152.27536958075842
185,217.65148172645766,62.40758936703142,3.820824863142733,0.9552062157856832,0.0,150.46786128049783
186,218.6690042788466,62.41758955368703,3.8218282581095586,0.9554570645273897,0.0,151.4741294025226
187,219.02832540007506,62.42671366837804,3.8227438235071394,0.9556859558767848,0.0,151.8231819523131
188,217.8445731141136,62.43615698250274,3.823691492941407,0.9559228732353517,0.0,150.6288017654341
189,219.3777521751474,62.44550239457905,3.8246294114157533,0.9561573528539383,0.0,152.15146301629866
190,218.11996876604613,62.455241351736206,3.825606904780123,0.9564017261950307,0.0,150.88271878333478
191,218.97313323684816,62.46489182035326,3.826575595280947,0.9566438988202367,0.0,151.72502192239372
192,218.08292376007427,62.47459943905275,3.827550101373609,0.9568875253434023,0.0,150.82388669430452
193,217.48301072687184,62.48463527078654,3.8285576386527564,0.9571394096631891,0.0,150.21267840776937
194,218.25520801687802,62.49454749674031,3.829552849759866,0.9573882124399665,0.0,150.97371945793788
195,219.68937972213567,62.505310354742456,3.830633559865346,0.9576583899663365,0.0,152.39577741756153
196,218.18491966964044,62.51605451742162,3.8317124898464576,0.9579281224616144,0.0,150.87922453991075
197,217.23104631298102,62.52571079044746,3.8326822565905703,0.9581705641476426,0.0,149.91448270179535
198,216.83447797433604,62.53555019021874,3.833670495089689,0.9584176237724222,0.0,149.5068396652552
199,219.12816929060705,62.542913613815635,3.834410107498475,0.9586025268746188,0.0,151.79224304241833
200,217.0344262731997,62.550699952614856,3.835192248779753,0.9587980621949382,0.0,149.68973600961013
201,218.40084048289486,62.5566291548198,3.8357878739919067,0.9589469684979767,0.0,151.04947648558516
202,219.27142602930581,62.562120192829056,3.8363395092172565,0.9590848773043141,0.0,151.9138814499552
203,218.58000159835728,62.568246158766655,3.836954959821718,0.9592387399554295,0.0,151.21556173981347
204,217.46973915402825,62.573993339771484,3.837532384108039,0.9593830960270098,0.0,150.09883033412171
205,217.86201567055303,62.577183542887674,3.8378529185652064,0.9594632296413016,0.0,150.48751597945883
206,217.87497164041315,62.579735371165086,3.838109318701254,0.9595273296753135,0.0,150.49759962087148
207,217.94039391594123,62.58148996342702,3.838285618098779,0.9595714045246948,0.0,150.56104692989072
208,218.52310128257812,62.583515480980004,3.8384891429693395,0.9596222857423349,0.0,151.14147437288645
209,217.37195092469457,62.58507453146943,3.838645799375307,0.9596614498438267,0.0,149.98856914400602
210,217.04250979127067,62.58574580666691,3.8387132510327238,0.9596783127581809,0.0,149.65837242081284
211,219.00926462487064,62.58484412231624,3.838622647289855,0.9596556618224638,0.0,151.6261421934421
212,217.95143508100006,62.58519843015576,3.8386582490422527,0.9596645622605632,0.0,150.5679138395415
213,217.32264589382612,62.58489444432497,3.8386277037667953,0.9596569259416988,0.0,149.93946681979264
214,219.06535167251738,62.58567607468803,3.838706244145853,0.9596765610364633,0.0,151.68129279264704
215,218.74914566438383,62.587862353708104,3.8389259302272545,0.9597314825568136,0.0,151.36262589789166
216,217.39636696050445,62.59031673764317,3.8391725613456473,0.9597931403364118,0.0,150.00708452117922
217,218.72442077727283,62.59214152322785,3.8393559299483706,0.9598389824870927,0.0,151.33308434160952
218,216.71341545281112,62.594337287870076,3.839576581107764,0.959894145276941,0.0,149.31960743855635
219,217.7777619719699,62.59490008408969,3.8396331368362513,0.9599082842090628,0.0,150.3833204668349
220,218.4112678787052,62.596028569907105,3.8397465398514585,0.9599366349628646,0.0,151.01555613398375
221,218.06384949605712,62.59785921733626,3.8399305062782827,0.9599826265695707,0.0,150.666077145873
222,217.71092374995925,62.59910233799752,3.840055432245915,0.9600138580614788,0.0,150.31175212165434
223,218.6880108989113,62.59939513261978,3.840084856490262,0.9600212141225655,0.0,151.2885096956787
224,218.68374278243786,62.60018694885335,3.8401644300140823,0.9600411075035206,0.0,151.2833502960669
225,217.98571536496792,62.60144332591477,3.8402906906295935,0.9600726726573984,0.0,150.58390867576617
226,218.96095316276512,62.60230783626014,3.840377571056085,0.9600943927640212,0.0,151.5581733626849
227,218.08319994759955,62.604469024005255,3.840594766010515,0.9601486915026287,0.0,150.67798746608116
228,218.1656711460585,62.60486293262442,3.8406343534445404,0.9601585883611351,0.0,150.7600152716284
229,218.35769710044406,62.60423219939484,3.8405709654296296,0.9601427413574074,0.0,150.9527511942622
230,217.8935047168526,62.60349281735004,3.840496658750064,0.960124164687516,0.0,150.48939107606498
231,218.23553436737953,62.60206594425606,3.840353261647615,0.9600883154119038,0.0,150.83302684606394
232,217.4935701720751,62.600096292645105,3.840155319497323,0.9600388298743308,0.0,150.09327973005833
233,218.14554504469598,62.59751811614274,3.839896227936606,0.9599740569841515,0.0,150.74815664363248
234,217.76381927290186,62.59506516023637,3.8396497254873183,0.9599124313718296,0.0,150.36919195580631
235,218.55529309977973,62.59218025407168,3.839359821954121,0.9598399554885303,0.0,151.1639130682654
236,217.796274485839,62.590026966036376,3.8391434431052063,0.9597858607763016,0.0,150.40731821592112
237,217.83200225802102,62.587189967502816,3.838858365738329,0.9597145914345823,0.0,150.44623933334532
238,218.5625449555198,62.58375580695066,3.8385132912542734,0.9596283228135684,0.0,151.1806475345013
239,217.811673180536,62.580526980409005,3.8381888583609234,0.9595472145902308,0.0,150.43341012717582
240,217.87256080384742,62.57699634442502,3.83783410963417,0.9594585274085425,0.0,150.4982718223797
241,218.86350457179873,62.57321503477502,3.8374541855030393,0.9593635463757598,0.0,151.4934718051449
242,218.10229718176677,62.57162840142979,3.837294773333159,0.9593236933332897,0.0,150.73405031367054
243,217.79246569731438,62.569980871607356,3.8371292450113224,0.9592823112528306,0.0,150.42607326944287
244,217.6490297043403,62.56815713132492,3.8369460153751436,0.9592365038437859,0.0,150.28469005379645
245,218.59940467150204,62.56508816116562,3.8366376848552086,0.9591594212138022,0.0,151.2385194042674
246,218.8426103033833,62.56252169670087,3.836379845695127,0.9590949614237817,0.0,151.48461379956353
247,218.5380874360772,62.5600547072935,3.8361320054831816,0.9590330013707954,0.0,151.18286772192974
248,218.7538731022347,62.557056179208985,3.8358307723854836,0.9589576930963709,0.0,151.40202845754388
249,218.72765368401357,62.555700054587334,3.8356945381484655,0.9589236345371164,0.0,151.37733545674067
250,218.51409578006357,62.55424346403647,3.835548212975747,0.9588870532439367,0.0,151.16541704980742
251,218.3954282188759,62.5519276845404,3.8353155796584746,0.9588288949146186,0.0,151.0493560597624
252,218.60299219576868,62.549959717878345,3.835117889672846,0.9587794724182115,0.0,151.25913511579927
253,218.65541521884643,62.548909969663164,3.835012439669164,0.958753109917291,0.0,151.31273969959682
254,218.74647884058263,62.546745100250206,3.834794975693943,0.9586987439234858,0.0,151.406240020715
255,217.70715114648732,62.54448082525896,3.8345675305092763,0.9586418826273191,0.0,150.36946090809175
256,217.96426782770243,62.54170228074462,3.8342884331164107,0.9585721082791027,0.0,150.6297050055623
257,217.54113724407324,62.53981706947012,3.8340990723595105,0.9585247680898776,0.0,150.20869633415373
258,218.6029346302872,62.53904525370129,3.834021547895006,0.9585053869737515,0.0,151.27136244171714
259,218.76012079110853,62.538705709493804,3.8339874427865004,0.9584968606966251,0.0,151.42893077813162
260,217.82723686965056,62.5398610807427,3.8341034930543394,0.9585258732635848,0.0,150.49474642258994
261,217.14870853618567,62.54063364583405,3.834181093313634,0.9585452733284086,0.0,149.8153485237096
262,218.59064398772603,62.540175958941546,3.8341351209176624,0.9585337802294156,0.0,151.2577991276374
263,218.13008510142157,62.54011979120294,3.834129479156854,0.9585323697892135,0.0,150.79730346127255
264,218.91341747704018,62.53979804766732,3.8340971617225716,0.9585242904306429,0.0,151.58099797721965
265,217.60777930588233,62.53944688761841,3.8340618896545506,0.9585154724136377,0.0,150.27575505619572
266,218.14309394125087,62.53868183719615,3.833985044965991,0.9584962612414978,0.0,150.81193079784722
267,218.70719119316152,62.53814372512656,3.833930995157142,0.9584827487892855,0.0,151.37663372408855
268,218.22684331386802,62.53623797799736,3.8337395773813627,0.9584348943453407,0.0,150.89843086414396
269,217.17715359069956,62.533588441405676,3.833473456691464,0.958368364172866,0.0,149.85172332842956
270,218.19664371223362,62.5311026827717,3.8332237912974363,0.9583059478243591,0.0,150.87401129034012
271,217.93090564587305,62.529601394454254,3.8330730069515,0.958268251737875,0.0,150.6099629927294
272,218.03304377437698,62.52873078537216,3.8329855667727437,0.9582463916931859,0.0,150.7130810305389
273,218.71831407368012,62.52836600449871,3.8329489299622166,0.9582372324905541,0.0,151.39876190672865
274,218.85106011568962,62.52739343535606,3.8328512504107244,0.9582128126026811,0.0,151.53260261732015
275,218.36032119727406,62.52671122399791,3.8327827332890347,0.9581956833222587,0.0,151.04263155666487
276,217.35807749214837,62.52602947440188,3.832714262934498,0.9581785657336245,0.0,150.04115518907835
277,217.93285720143956,62.52637076016777,3.832748539337813,0.9581871348344533,0.0,150.61555076709953
278,217.64385093496392,62.526018247404735,3.8327131353735107,0.9581782838433777,0.0,150.3269412683423
279,217.5911241975117,62.52406491070451,3.832516957523779,0.9581292393809447,0.0,150.27641308990246
280,217.86626218836926,62.5220936474894,3.8323189825250212,0.9580797456312553,0.0,150.55376981272357
281,218.12276813575517,62.520491553600465,3.8321580858002378,0.9580395214500594,0.0,150.81207897490438
282,217.24310007480256,62.518030326018646,3.831910911318868,0.957977727829717,0.0,149.93518110963532
283,217.8904527801638,62.515463767015575,3.8316531641065876,0.9579132910266469,0.0,150.58542255801498
284,217.83243152810792,62.5128240144802,3.8313880721927305,0.9578470180481826,0.0,150.5303724233868
285,218.64544486385907,62.5109579794398,3.831200682856524,0.957800170714131,0.0,151.3454860308486
286,217.12863391548967,62.51104796023903,3.831209718762379,0.9578024296905947,0.0,149.82857380679766
287,217.6881990344756,62.51025865819964,3.831130456985281,0.9577826142463203,0.0,150.38902730504435
288,218.5519318437382,62.508727402812525,3.830976689683634,0.9577441724209085,0.0,151.25448357882115
289,217.87648477574896,62.50750352908301,3.8308537907909166,0.9577134476977291,0.0,150.5804140081773
290,218.88781528766341,62.507400780722364,3.8308434730683,0.957710868267075,0.0,151.59186016560568
291,219.35923471147856,62.509708849519605,3.8310752454607853,0.9577688113651963,0.0,152.06068180513296
292,218.0830390752928,62.51423939444976,3.8315302081914804,0.9578825520478701,0.0,150.77938692060368
293,218.37976062107768,62.51779244405295,3.831887021741139,0.9579717554352848,0.0,151.0721093998483
